time	V(1)	V(2)	I(L1)
5.007131594321362e-002	4.500364e-002	2.503869e+000	-1.615693e-003
5.007770346421359e-002	3.803542e-002	2.636032e+000	-1.647019e-003
5.008474051216510e-002	3.797358e-002	2.756894e+000	-1.678392e-003
5.009143722997173e-002	4.297850e-002	2.856909e+000	-1.710542e-003
5.009951877311337e-002	5.280552e-002	2.965560e+000	-1.756541e-003
5.010795469141307e-002	6.417108e-002	3.070023e+000	-1.815240e-003
5.011800696142565e-002	7.549118e-002	3.183824e+000	-1.898612e-003
5.012862648549117e-002	8.087604e-002	3.287985e+000	-1.996504e-003
5.014101892694237e-002	7.508443e-002	3.379068e+000	-2.109637e-003
5.015504864480123e-002	5.318949e-002	3.435178e+000	-2.216907e-003
5.016664139913578e-002	2.415667e-002	3.437693e+000	-2.274354e-003
5.017524959898868e-002	-2.656389e-003	3.408330e+000	-2.287920e-003
5.018328781280577e-002	-2.934541e-002	3.357194e+000	-2.273013e-003
5.019160578481119e-002	-5.543854e-002	3.285532e+000	-2.229704e-003
5.020213492324949e-002	-8.233115e-002	3.179428e+000	-2.141846e-003
5.021342307273893e-002	-9.905662e-002	3.063833e+000	-2.020345e-003
5.022662678003868e-002	-9.828770e-002	2.951420e+000	-1.866919e-003
5.024108878143453e-002	-7.327072e-002	2.880072e+000	-1.718427e-003
5.025274178997542e-002	-3.641769e-002	2.876747e+000	-1.636920e-003
5.026141062420963e-002	-8.642122e-004	2.914998e+000	-1.614070e-003
5.026922975499123e-002	3.408455e-002	2.980228e+000	-1.628739e-003
5.027729250212406e-002	6.893939e-002	3.072505e+000	-1.679965e-003
5.028750685534232e-002	1.062496e-001	3.211323e+000	-1.788710e-003
5.029857910531483e-002	1.320632e-001	3.367991e+000	-1.945684e-003
5.031146011360949e-002	1.366560e-001	3.526634e+000	-2.149987e-003
5.032543613054955e-002	1.093017e-001	3.634019e+000	-2.352329e-003
5.033903645617648e-002	5.458303e-002	3.653126e+000	-2.492986e-003
5.034800634280159e-002	5.831250e-003	3.606723e+000	-2.532607e-003
5.035585861293598e-002	-4.183473e-002	3.521181e+000	-2.517024e-003
5.036405621722986e-002	-9.046443e-002	3.396342e+000	-2.450345e-003
5.037397797432707e-002	-1.407890e-001	3.215012e+000	-2.310985e-003
5.038507374590042e-002	-1.779010e-001	3.001026e+000	-2.100148e-003
5.039770651794812e-002	-1.869987e-001	2.784724e+000	-1.828118e-003
5.041172201999701e-002	-1.526389e-001	2.630511e+000	-1.549465e-003
5.042627392818067e-002	-7.493887e-002	2.596845e+000	-1.342643e-003
5.043622158136206e-002	-1.995034e-003	2.666472e+000	-1.284167e-003
5.044422515208558e-002	6.378746e-002	2.788119e+000	-1.310210e-003
5.045256142014929e-002	1.302606e-001	2.965389e+000	-1.409369e-003
5.046268159683342e-002	1.980555e-001	3.220743e+000	-1.610778e-003
5.047391840134671e-002	2.455166e-001	3.514956e+000	-1.907465e-003
5.048670048606303e-002	2.523658e-001	3.803653e+000	-2.282541e-003
5.050084878891339e-002	1.982407e-001	3.995551e+000	-2.655566e-003
5.051542851822940e-002	8.642454e-002	4.017285e+000	-2.920059e-003
5.052460163935226e-002	-7.365596e-003	3.915863e+000	-2.979963e-003
5.053253895416311e-002	-9.679491e-002	3.742852e+000	-2.933680e-003
5.054080614271895e-002	-1.857785e-001	3.498785e+000	-2.790263e-003
5.055112925028062e-002	-2.774332e-001	3.142146e+000	-2.500516e-003
5.056236937953309e-002	-3.374446e-001	2.744174e+000	-2.089827e-003
5.057540628928853e-002	-3.432170e-001	2.343771e+000	-1.564906e-003
5.058749831591774e-002	-2.839583e-001	2.097150e+000	-1.113340e-003
5.059784444305479e-002	-1.829723e-001	2.036119e+000	-8.242270e-004
5.060794127328300e-002	-4.984380e-002	2.132460e+000	-6.779329e-004
5.061637463108284e-002	7.612175e-002	2.334543e+000	-6.861940e-004
5.062511657437455e-002	2.076507e-001	2.651874e+000	-8.359294e-004
5.063454441411042e-002	3.324765e-001	3.077126e+000	-1.144143e-003
5.064576705871393e-002	4.371135e-001	3.625602e+000	-1.661134e-003
5.065785105778625e-002	4.743892e-001	4.165952e+000	-2.310715e-003
5.067174650447618e-002	4.066457e-001	4.589999e+000	-3.026251e-003
5.068674757248284e-002	2.201803e-001	4.727574e+000	-3.605360e-003
5.069737368843223e-002	2.954066e-002	4.573922e+000	-3.798669e-003
5.070550866814610e-002	-1.382292e-001	4.282371e+000	-3.756400e-003
5.071408814809199e-002	-3.127502e-001	3.838130e+000	-3.520950e-003
5.072377796964382e-002	-4.810265e-001	3.233444e+000	-3.055484e-003
5.073504618741030e-002	-6.101877e-001	2.487735e+000	-2.321240e-003
5.074748365055280e-002	-6.593003e-001	1.711623e+000	-1.389422e-003
5.075504364168314e-002	-6.280124e-001	1.318417e+000	-8.167843e-004
5.076242840814425e-002	-5.465822e-001	1.023685e+000	-2.993584e-004
5.076749377191461e-002	-4.666520e-001	8.729244e-001	7.610102e-006
5.077242633037283e-002	-3.714409e-001	7.746087e-001	2.494733e-004
5.077791091655017e-002	-2.535250e-001	7.202203e-001	4.565306e-004
5.078137717021404e-002	-1.737292e-001	7.295485e-001	5.469747e-004
5.078536725420129e-002	-7.741889e-002	8.017207e-001	6.036860e-004
5.078962720466702e-002	2.882514e-002	9.493274e-001	6.162660e-004
5.079349814679428e-002	1.280570e-001	1.149102e+000	5.805930e-004
5.079773182542909e-002	2.383522e-001	1.429237e+000	4.850807e-004
5.080291429366420e-002	3.723283e-001	1.830863e+000	2.924913e-004
5.080877505651830e-002	5.170303e-001	2.338171e+000	-1.746167e-005
5.081472344999570e-002	6.490963e-001	2.892313e+000	-4.276173e-004
5.082115957316102e-002	7.600530e-001	3.506504e+000	-9.741326e-004
5.083182002288377e-002	8.597775e-001	4.469610e+000	-2.009542e-003
5.084329437438733e-002	8.386367e-001	5.309183e+000	-3.153009e-003
5.085623825607159e-002	6.415070e-001	5.843544e+000	-4.270589e-003
5.086973843309683e-002	2.788923e-001	5.861851e+000	-5.048230e-003
5.087914726852415e-002	-4.642538e-002	5.491085e+000	-5.225736e-003
5.088730980846145e-002	-3.526086e-001	4.883726e+000	-5.042498e-003
5.089578535546467e-002	-6.526160e-001	4.037704e+000	-4.522162e-003
5.090622321118168e-002	-9.505431e-001	2.829179e+000	-3.510941e-003
5.091760126725638e-002	-1.167754e+000	1.429014e+000	-2.112884e-003
5.092327441584371e-002	-1.218722e+000	6.824877e-001	-1.330722e-003
5.092788242299472e-002	-1.224342e+000	-6.412218e-003	-6.687758e-004
5.093094286649837e-002	-1.216303e+000	-5.376809e-001	-2.289973e-004
5.093338365587851e-002	-1.205166e+000	-1.009585e+000	1.188317e-004
5.093585963879626e-002	-1.191743e+000	-1.505321e+000	4.681937e-004
5.093767432557801e-002	-1.180807e+000	-1.859988e+000	7.216094e-004
5.093962662928123e-002	-1.167261e+000	-2.218727e+000	9.903697e-004
5.094353123668765e-002	-1.134259e+000	-2.875284e+000	1.516333e-003
5.094833265079912e-002	-1.082077e+000	-3.587311e+000	2.140445e-003
5.095351915787533e-002	-1.006973e+000	-4.227213e+000	2.774707e-003
5.095963658864353e-002	-8.897609e-001	-4.807047e+000	3.450848e-003
5.096667891583448e-002	-7.099087e-001	-5.197774e+000	4.066539e-003
5.098076357021638e-002	-2.620342e-001	-5.363927e+000	4.845331e-003
5.099067750346967e-002	9.530801e-002	-5.048917e+000	4.994877e-003
5.099962404404495e-002	4.264131e-001	-4.406785e+000	4.725448e-003
5.100904239944476e-002	7.363269e-001	-3.485656e+000	4.063550e-003
5.102004099573287e-002	1.005497e+000	-2.254359e+000	2.925688e-003
